_id,type,properties.id,properties.atribuicao,properties.status,properties.validacao,properties.status_val,properties.obs,properties.area_km2,geometry.type,geometry.coordinates[0][0][0][0],geometry.coordinates[0][0][0][1],geometry.coordinates[0][0][1][0],geometry.coordinates[0][0][1][1],geometry.coordinates[0][0][2][0],geometry.coordinates[0][0][2][1],geometry.coordinates[0][0][3][0],geometry.coordinates[0][0][3][1],geometry.coordinates[0][0][4][0],geometry.coordinates[0][0][4][1],geometry.coordinates[0][0][5][0],geometry.coordinates[0][0][5][1],geometry.coordinates[0][0][6][0],geometry.coordinates[0][0][6][1],geometry.coordinates[0][0][7][0],geometry.coordinates[0][0][7][1],geometry.coordinates[0][0][8][0],geometry.coordinates[0][0][8][1],geometry.coordinates[0][0][9][0],geometry.coordinates[0][0][9][1],geometry.coordinates[0][0][10][0],geometry.coordinates[0][0][10][1],geometry.coordinates[0][0][11][0],geometry.coordinates[0][0][11][1],geometry.coordinates[0][0][12][0],geometry.coordinates[0][0][12][1],geometry.coordinates[0][0][13][0],geometry.coordinates[0][0][13][1],geometry.coordinates[0][0][14][0],geometry.coordinates[0][0][14][1],geometry.coordinates[0][0][15][0],geometry.coordinates[0][0][15][1],geometry.coordinates[0][0][16][0],geometry.coordinates[0][0][16][1],geometry.coordinates[0][0][17][0],geometry.coordinates[0][0][17][1],geometry.coordinates[0][0][18][0],geometry.coordinates[0][0][18][1],geometry.coordinates[0][0][19][0],geometry.coordinates[0][0][19][1],geometry.coordinates[0][0][20][0],geometry.coordinates[0][0][20][1],geometry.coordinates[1][0][0][0],geometry.coordinates[1][0][0][1],geometry.coordinates[1][0][1][0],geometry.coordinates[1][0][1][1],geometry.coordinates[1][0][2][0],geometry.coordinates[1][0][2][1],geometry.coordinates[1][0][3][0],geometry.coordinates[1][0][3][1],geometry.coordinates[1][0][4][0],geometry.coordinates[1][0][4][1],geometry.coordinates[1][0][5][0],geometry.coordinates[1][0][5][1],geometry.coordinates[1][0][6][0],geometry.coordinates[1][0][6][1],geometry.coordinates[1][0][7][0],geometry.coordinates[1][0][7][1],geometry.coordinates[1][0][8][0],geometry.coordinates[1][0][8][1],geometry.coordinates[1][0][9][0],geometry.coordinates[1][0][9][1],geometry.coordinates[1][0][10][0],geometry.coordinates[1][0][10][1],geometry.coordinates[1][0][11][0],geometry.coordinates[1][0][11][1],geometry.coordinates[0][0][21][0],geometry.coordinates[0][0][21][1],geometry.coordinates[0][0][22][0],geometry.coordinates[0][0][22][1],geometry.coordinates[0][0][23][0],geometry.coordinates[0][0][23][1],geometry.coordinates[0][0][24][0],geometry.coordinates[0][0][24][1],geometry.coordinates[0][0][25][0],geometry.coordinates[0][0][25][1],geometry.coordinates[0][0][26][0],geometry.coordinates[0][0][26][1],geometry.coordinates[0][0][27][0],geometry.coordinates[0][0][27][1],geometry.coordinates[0][0][28][0],geometry.coordinates[0][0][28][1],geometry.coordinates[0][0][29][0],geometry.coordinates[0][0][29][1],geometry.coordinates[1][0][12][0],geometry.coordinates[1][0][12][1],geometry.coordinates[1][0][13][0],geometry.coordinates[1][0][13][1],geometry.coordinates[1][0][14][0],geometry.coordinates[1][0][14][1],geometry.coordinates[1][0][15][0],geometry.coordinates[1][0][15][1],geometry.coordinates[1][0][16][0],geometry.coordinates[1][0][16][1],geometry.coordinates[1][0][17][0],geometry.coordinates[1][0][17][1],geometry.coordinates[1][0][18][0],geometry.coordinates[1][0][18][1],geometry.coordinates[1][0][19][0],geometry.coordinates[1][0][19][1],geometry.coordinates[1][0][20][0],geometry.coordinates[1][0][20][1],geometry.coordinates[1][0][21][0],geometry.coordinates[1][0][21][1],data_inicio,data_fim
65f8d5b1c60a8f925ce7a95f,Feature,2252,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7507501.9862726405,506088.646550982,7507501.9862726405,506088.646550982,7507101.9862726405,505388.646550982,7507101.9862726405,505388.646550982,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2024,17/04/2024
65f8d5b1c60a8f925ce7a960,Feature,2253,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7507901.9862726405,506088.646550982,7507901.9862726405,506088.646550982,7507501.9862726405,505388.646550982,7507501.9862726405,505388.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,21/04/2024
65f8d5b1c60a8f925ce7a961,Feature,2254,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7508301.9862726405,506088.646550982,7508301.9862726405,506088.646550982,7507901.9862726405,505388.646550982,7507901.9862726405,505388.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2024,23/03/2024
65f8d5b1c60a8f925ce7a962,Feature,2255,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7505501.9862726405,506088.646550982,7505501.9862726405,506088.646550982,7505101.9862726405,505388.646550982,7505101.9862726405,505388.646550982,7505501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/04/2024,22/04/2024
65f8d5b1c60a8f925ce7a963,Feature,2256,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7505901.9862726405,506088.646550982,7505901.9862726405,506088.646550982,7505501.9862726405,505388.646550982,7505501.9862726405,505388.646550982,7505901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,21/03/2024
65f8d5b1c60a8f925ce7a964,Feature,2257,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7506301.9862726405,506088.646550982,7506301.9862726405,506088.646550982,7505901.9862726405,505388.646550982,7505901.9862726405,505388.646550982,7506301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/2024,14/03/2024
65f8d5b1c60a8f925ce7a965,Feature,2258,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7506701.9862726405,506088.646550982,7506701.9862726405,506088.646550982,7506301.9862726405,505388.646550982,7506301.9862726405,505388.646550982,7506701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/2024,21/03/2024
65f8d5b1c60a8f925ce7a966,Feature,2259,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7503901.9862726405,506088.646550982,7503901.9862726405,506088.646550982,7503501.9862726405,505388.646550982,7503501.9862726405,505388.646550982,7503901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,19/04/2024
65f8d5b1c60a8f925ce7a967,Feature,2260,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7504301.9862726405,506088.646550982,7504301.9862726405,506088.646550982,7503901.9862726405,505388.646550982,7503901.9862726405,505388.646550982,7504301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/2024,12/03/2024
65f8d5b1c60a8f925ce7a968,Feature,2261,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7504701.9862726405,506088.646550982,7504701.9862726405,506088.646550982,7504301.9862726405,505388.646550982,7504301.9862726405,505388.646550982,7504701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2024,14/04/2024
65f8d5b1c60a8f925ce7a969,Feature,2262,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7505101.9862726405,506088.646550982,7505101.9862726405,506088.646550982,7504701.9862726405,505388.646550982,7504701.9862726405,505388.646550982,7505101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/03/2024,27/03/2024
65f8d5b1c60a8f925ce7a96a,Feature,2263,analista 3,finalizado,,,,0.114407185,MultiPolygon,505470.5220153434,7513294.500581121,505554.41867043637,7513311.382303005,505648.0945192365,7513370.16125004,505713.5151059846,7513374.648522882,505762.0792483894,7513356.5339637175,505820.8795848345,7513318.2223909395,505862.53533171746,7513273.63952137,505937.53684832284,7513101.9862726405,505388.646550982,7513101.9862726405,505388.646550982,7513306.1234563235,505470.5220153434,7513294.500581121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2024,22/03/2024
65f8d5b1c60a8f925ce7a96b,Feature,2264,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7511901.9862726405,506088.646550982,7511901.9862726405,506088.646550982,7511501.9862726405,505388.646550982,7511501.9862726405,505388.646550982,7511901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,07/04/2024
65f8d5b1c60a8f925ce7a96c,Feature,2265,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7512301.9862726405,506088.646550982,7512301.9862726405,506088.646550982,7511901.9862726405,505388.646550982,7511901.9862726405,505388.646550982,7512301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,22/04/2024
65f8d5b1c60a8f925ce7a96d,Feature,2266,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7512701.9862726405,506088.646550982,7512701.9862726405,506088.646550982,7512301.9862726405,505388.646550982,7512301.9862726405,505388.646550982,7512701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2024,21/03/2024
65f8d5b1c60a8f925ce7a96e,Feature,2267,analista 3,finalizado,,,,0.266767606,MultiPolygon,505942.4070380406,7513090.8400462065,505985.78448056907,7513034.37175519,506088.646550982,7512941.913633849,506088.646550982,7512701.9862726405,505388.646550982,7512701.9862726405,505388.646550982,7513101.9862726405,505937.53684832284,7513101.9862726405,505942.4070380406,7513090.8400462065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,18/04/2024
65f8d5b1c60a8f925ce7a96f,Feature,2268,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7510301.9862726405,506088.646550982,7510301.9862726405,506088.646550982,7509901.9862726405,505388.646550982,7509901.9862726405,505388.646550982,7510301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/2024,16/03/2024
65f8d5b1c60a8f925ce7a970,Feature,2269,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7510701.9862726405,506088.646550982,7510701.9862726405,506088.646550982,7510301.9862726405,505388.646550982,7510301.9862726405,505388.646550982,7510701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2024,15/03/2024
65f8d5b1c60a8f925ce7a971,Feature,2270,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7511101.9862726405,506088.646550982,7511101.9862726405,506088.646550982,7510701.9862726405,505388.646550982,7510701.9862726405,505388.646550982,7511101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2024,07/03/2024
65f8d5b1c60a8f925ce7a972,Feature,2271,analista 3,finalizado,,,,0.280223906,MultiPolygon,505388.646550982,7511501.9862726405,506088.646550982,7511501.9862726405,506088.646550982,7511101.9862726405,505388.646550982,7511101.9862726405,505388.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/04/2024,19/04/2024
65f8d5b1c60a8f925ce7a973,Feature,2272,analista 1,finalizado,analista 3,andamento,,0.202204591,MultiPolygon,487398.4517323105,7511678.533587469,487323.15485086426,7511823.816078097,487294.0263755931,7511901.9862726405,487888.646550982,7511901.9862726405,487888.646550982,7511501.9862726405,487472.408371215,7511501.9862726405,487398.4517323105,7511678.533587469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/2024,03/03/2024
65f8d5b1c60a8f925ce7a974,Feature,2273,analista 1,finalizado,analista 3,andamento,,0.191093565,MultiPolygon,487208.8315119272,7512130.618187113,487349.8171069294,7512107.695321014,487438.3231691291,7512117.923512944,487558.3015489931,7512170.665050058,487707.64801746036,7512301.9862726405,487888.646550982,7512301.9862726405,487888.646550982,7511901.9862726405,487294.0263755931,7511901.9862726405,487208.8315119272,7512130.618187113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/03/2024,04/03/2024
65f8d5b1c60a8f925ce7a975,Feature,2274,analista 1,finalizado,analista 3,andamento,,0.013953828,MultiPolygon,487807.0216853143,7512389.366119577,487888.646550982,7512449.855583728,487888.646550982,7512301.9862726405,487707.64801746036,7512301.9862726405,487807.0216853143,7512389.366119577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/2024,21/03/2024
65f8d5b1c60a8f925ce7a976,Feature,2275,analista 1,finalizado,analista 3,andamento,,0.075390654,MultiPolygon,487796.5647857774,7510800.278813328,487721.3321998438,7510843.66914541,487685.4152971276,7510877.805893257,487594.39217232907,7511006.587591778,487569.329756715,7511059.906630676,487557.9799503241,7511101.9862726405,487888.646550982,7511101.9862726405,487888.646550982,7510771.786491989,487796.5647857774,7510800.278813328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,02/03/2024
65f8d5b1c60a8f925ce7a977,Feature,2276,analista 1,finalizado,analista 3,andamento,,0.146363865,MultiPolygon,487550.85904638714,7511128.387171282,487509.20677434135,7511414.142106678,487472.408371215,7511501.9862726405,487888.646550982,7511501.9862726405,487888.646550982,7511101.9862726405,487557.9799503241,7511101.9862726405,487550.85904638714,7511128.387171282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/2024,17/04/2024
65f8d5b1c60a8f925ce7a978,Feature,2277,analista 1,finalizado,analista 3,andamento,,0.012395928,MultiPolygon,488522.7197646565,7506989.588612112,488491.5423316575,7507061.074794561,488485.42857976304,7507101.9862726405,488588.646550982,7507101.9862726405,488588.646550982,7506914.927502137,488522.7197646565,7506989.588612112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/04/2024,08/04/2024
65f8d5b1c60a8f925ce7a979,Feature,2278,analista 1,finalizado,analista 3,andamento,,0.026378342,MultiPolygon,488471.8109955303,7507193.111249326,488496.57321959775,7507288.354277786,488583.4006685382,7507418.621979262,488588.646550982,7507435.32521387,488588.646550982,7507101.9862726405,488485.42857976304,7507101.9862726405,488471.8109955303,7507193.111249326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/03/2024,02/04/2024
65f8d5b1c60a8f925ce7a97a,Feature,2279,analista 1,finalizado,analista 3,andamento,,0.280223176,MultiPolygon,487888.646550982,7511901.9862726405,488588.646550982,7511901.9862726405,488588.646550982,7511501.9862726405,487888.646550982,7511501.9862726405,487888.646550982,7511901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,04/04/2024
65f8d5b1c60a8f925ce7a97b,Feature,2280,analista 1,finalizado,analista 3,andamento,,0.280223176,MultiPolygon,487888.646550982,7512301.9862726405,488588.646550982,7512301.9862726405,488588.646550982,7511901.9862726405,487888.646550982,7511901.9862726405,487888.646550982,7512301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,07/04/2024
65f8d5b1c60a8f925ce7a97c,Feature,2281,analista 1,finalizado,analista 3,andamento,,0.165732354,MultiPolygon,488010.199920691,7512539.934729824,488479.58322761714,7512546.184102032,488588.646550982,7512589.514879019,488588.646550982,7512301.9862726405,487888.646550982,7512301.9862726405,487888.646550982,7512449.855583728,488010.199920691,7512539.934729824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2024,12/04/2024
65f8d5b1c60a8f925ce7a97d,Feature,2282,analista 1,finalizado,analista 3,andamento,,0.003570622,MultiPolygon,488584.39829964674,7510180.475768555,488534.37226573733,7510301.9862726405,488588.646550982,7510301.9862726405,488588.646550982,7510174.719663714,488584.39829964674,7510180.475768555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024,14/04/2024
65f8d5b1c60a8f925ce7a97e,Feature,2283,analista 1,finalizado,analista 3,andamento,,0.066822034,MultiPolygon,488461.3266419347,7510479.410103312,488404.16197740723,7510561.7389026005,488288.4661184968,7510661.393803507,488215.08756823454,7510701.9862726405,488588.646550982,7510701.9862726405,488588.646550982,7510301.9862726405,488534.37226573733,7510301.9862726405,488461.3266419347,7510479.410103312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/2024,14/04/2024
65f8d5b1c60a8f925ce7a97f,Feature,2284,analista 1,finalizado,analista 3,andamento,,0.266935282,MultiPolygon,488199.66723326256,7510710.5166874435,488145.87136982003,7510729.017116884,487899.43674166675,7510768.447746477,487888.646550982,7510771.786491989,487888.646550982,7511101.9862726405,488588.646550982,7511101.9862726405,488588.646550982,7510701.9862726405,488215.08756823454,7510701.9862726405,488199.66723326256,7510710.5166874435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/03/2024,16/03/2024
65f8d5b1c60a8f925ce7a980,Feature,2285,analista 1,finalizado,analista 3,andamento,,0.280223176,MultiPolygon,487888.646550982,7511501.9862726405,488588.646550982,7511501.9862726405,488588.646550982,7511101.9862726405,487888.646550982,7511101.9862726405,487888.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2024,23/03/2024
65f8d5b1c60a8f925ce7a981,Feature,2286,analista 3,finalizado,,,,0.012662981,MultiPolygon,489280.4756288174,7502900.27239082,489237.9703796987,7502948.776776825,489218.7711243085,7502991.141523568,489202.42814653885,7503101.9862726405,489288.646550982,7503101.9862726405,489288.646550982,7502895.117791399,489280.4756288174,7502900.27239082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2024,07/03/2024
65f8d5b1c60a8f925ce7a982,Feature,2287,analista 3,finalizado,,,,0.069719943,MultiPolygon,489193.5506753535,7503162.196907435,489161.9209057557,7503250.899412371,489088.90777679294,7503366.368282778,488964.56755826314,7503501.9862726405,489288.646550982,7503501.9862726405,489288.646550982,7503101.9862726405,489202.42814653885,7503101.9862726405,489193.5506753535,7503162.196907435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/03/2024,30/03/2024
65f8d5b1c60a8f925ce7a983,Feature,2288,analista 1,finalizado,analista 3,andamento,,0.246355585,MultiPolygon,488665.2327419844,7508454.71845225,488638.976809833,7508568.920831319,488638.72452747537,7508673.77141662,488641.72393080604,7508701.9862726405,489288.646550982,7508701.9862726405,489288.646550982,7508301.9862726405,488772.3126637479,7508301.9862726405,488665.2327419844,7508454.71845225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,19/04/2024
65f8d5b1c60a8f925ce7a984,Feature,2289,analista 1,finalizado,analista 3,andamento,,0.208311434,MultiPolygon,488648.7982522466,7508768.533161765,488682.6568667995,7508839.339660602,488711.1351156264,7508870.079326464,488867.3973509444,7508984.957878792,488908.62459108094,7509044.903973045,488911.4272970355,7509076.292754394,488905.8183121007,7509101.9862726405,489288.646550982,7509101.9862726405,489288.646550982,7508701.9862726405,488641.72393080604,7508701.9862726405,488648.7982522466,7508768.533161765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,23/04/2024
65f8d5b1c60a8f925ce7a985,Feature,2290,analista 1,finalizado,analista 3,andamento,,0.184762186,MultiPolygon,488902.41367352457,7509117.582168225,488853.3597464109,7509227.946673732,488824.09405703016,7509357.134074465,488805.86501500616,7509393.513010143,488703.3474120774,7509501.9862726405,489288.646550982,7509501.9862726405,489288.646550982,7509101.9862726405,488905.8183121007,7509101.9862726405,488902.41367352457,7509117.582168225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,07/04/2024
65f8d5b1c60a8f925ce7a986,Feature,2291,analista 1,finalizado,analista 3,andamento,,0.254321476,MultiPolygon,488681.62841625226,7509524.967012221,488642.937218204,7509614.739299852,488632.0567108141,7509724.803756273,488675.132202665,7509901.9862726405,489288.646550982,7509901.9862726405,489288.646550982,7509501.9862726405,488703.3474120774,7509501.9862726405,488681.62841625226,7509524.967012221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/03/2024,10/03/2024
65f8d5b1c60a8f925ce7a987,Feature,2292,analista 1,finalizado,analista 3,andamento,,0.261169533,MultiPolygon,488712.19616994425,7506775.009386863,488588.646550982,7506914.927502137,488588.646550982,7507101.9862726405,489288.646550982,7507101.9862726405,489288.646550982,7506701.9862726405,488749.80564046453,7506701.9862726405,488712.19616994425,7506775.009386863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/2024,15/03/2024
65f8d5b1c60a8f925ce7a988,Feature,2293,analista 1,finalizado,analista 3,andamento,,0.279524927,MultiPolygon,488609.58238084277,7507501.9862726405,489288.646550982,7507501.9862726405,489288.646550982,7507101.9862726405,488588.646550982,7507101.9862726405,488588.646550982,7507435.32521387,488609.58238084277,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/03/2024,25/03/2024
65f8d5b1c60a8f925ce7a989,Feature,2294,analista 1,finalizado,analista 3,andamento,,0.221212632,MultiPolygon,488654.65202279034,7507645.49097585,488679.695194452,7507671.764611775,488811.3139012433,7507733.934131116,488843.5549712646,7507796.715460114,488826.1633125393,7507901.9862726405,489288.646550982,7507901.9862726405,489288.646550982,7507501.9862726405,488609.58238084277,7507501.9862726405,488654.65202279034,7507645.49097585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/04/2024,07/04/2024
65f8d5b1c60a8f925ce7a98a,Feature,2295,analista 1,finalizado,analista 3,andamento,,0.190561444,MultiPolygon,488815.69742809114,7507965.335730968,488818.4875898788,7508199.912901043,488782.42598645383,7508287.561254444,488772.3126637479,7508301.9862726405,489288.646550982,7508301.9862726405,489288.646550982,7507901.9862726405,488826.1633125393,7507901.9862726405,488815.69742809114,7507965.335730968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/03/2024,22/03/2024
65f8d5b1c60a8f925ce7a98b,Feature,2296,analista 3,finalizado,,,,0.100851494,MultiPolygon,489083.02580302424,7505219.901780428,489046.3923165664,7505300.377308702,488966.3928215118,7505425.442860456,488952.5847377355,7505501.9862726405,489288.646550982,7505501.9862726405,489288.646550982,7505101.9862726405,489116.8016502003,7505101.9862726405,489083.02580302424,7505219.901780428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,21/03/2024
